mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_scale_pos_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.28513145446777344,0.10037536076917367,0.029440005620320637,0.020770725671676062,0.8,0.01,7,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.9120481927710844,0.9626506024096386,0.9533132530120483,0.9426706827309238,0.021986347156792818,16
0.20707106590270996,0.03758141662190572,0.013484636942545572,0.0004605177450664452,0.8,0.01,7,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8373493975903615,0.9626506024096386,0.9533132530120482,0.9177710843373496,0.056994340642243645,46
0.4808820883433024,0.19755288143740363,0.02516317367553711,0.01673206895782947,0.8,0.01,7,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.9024096385542169,0.9614457831325302,0.9563253012048193,0.9400602409638554,0.026704939994309607,20
0.5021075407663981,0.06475351519848568,0.019737641016642254,0.005965629022888195,0.8,0.01,7,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.830722891566265,0.9662650602409638,0.9457831325301205,0.9142570281124497,0.05965646831135488,49
0.6904217402140299,0.11024768352223219,0.015337149302164713,0.0010018941854248347,0.8,0.01,7,200,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8951807228915662,0.963855421686747,0.9563253012048192,0.9384538152610441,0.0307527350656936,21
1.1942453384399414,0.37306274042472115,0.040912787119547524,0.02520529458260259,0.8,0.01,7,200,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.896987951807229,0.9662650602409638,0.9472891566265059,0.936847389558233,0.029230147825671533,24
0.20229880015055338,0.04501625391999273,0.025810718536376953,0.01608864946306525,0.8,0.1,3,50,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.8463855421686747,0.9662650602409638,0.9623493975903614,0.9249999999999999,0.05561179634204268,41
0.2024561564127604,0.03511633834967211,0.041946013768514,0.017893304994608776,0.8,0.1,3,50,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.8042168674698795,0.9795180722891567,0.8885542168674699,0.8907630522088353,0.07158345860111578,58
0.31306910514831543,0.1385476445061036,0.02126614252726237,0.008046964996996,0.8,0.1,3,100,35.57142857142857,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 0.8}",0.7506024096385543,0.9698795180722891,0.8855421686746988,0.8686746987951808,0.09031056130880563,82
0.2804373900095622,0.06176366263316234,0.03189730644226074,0.024925311680752935,0.8,0.1,3,100,35.57142857142857,1.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'scale_pos_weight': np.float64(35.57142857142857), 'subsample': 1.0}",0.808433734939759,0.9879518072289156,0.8825301204819277,0.8929718875502007,0.07365893222248414,54
